id,label
14533,positive
14534,positive
14535,positive
14536,positive
14537,positive
14538,positive
14539,negative
14540,negative
14541,negative
14542,negative
14543,negative
14544,positive
14545,positive
14546,negative
14547,positive
14548,positive
14549,negative
14550,positive
14551,positive
14552,positive
14553,negative
14554,negative
14555,negative
14556,positive
14557,negative
14558,positive
14559,negative
14560,negative
14561,negative
14562,positive
14563,negative
14564,negative
14565,negative
14566,negative
14567,positive
14568,positive
14569,negative
14570,negative
14571,positive
14572,negative
14573,negative
14574,negative
14575,positive
14576,positive
14577,positive
14578,negative
14579,positive
14580,positive
14581,positive
14582,negative
14583,positive
14584,negative
14585,positive
14586,negative
14587,positive
14588,positive
14589,positive
14590,positive
14591,positive
14592,positive
14593,negative
14594,negative
14595,positive
14596,negative
14597,positive
14598,positive
14599,negative
14600,negative
14601,positive
14602,positive
14603,positive
14604,positive
14605,negative
14606,positive
14607,positive
14608,negative
14609,positive
14610,positive
14611,positive
14612,negative
14613,positive
14614,positive
14615,positive
14616,negative
14617,negative
14618,positive
14619,negative
14620,positive
14621,negative
14622,positive
14623,negative
14624,positive
14625,negative
14626,positive
14627,negative
14628,positive
14629,negative
14630,positive
14631,negative
14632,positive
14633,positive
14634,positive
14635,negative
14636,negative
14637,negative
14638,negative
14639,positive
14640,positive
14641,negative
14642,positive
14643,positive
14644,positive
14645,negative
14646,positive
14647,negative
14648,positive
14649,positive
14650,negative
14651,positive
14652,negative
14653,negative
14654,positive
14655,negative
14656,positive
14657,positive
14658,positive
14659,negative
14660,positive
14661,negative
14662,positive
14663,positive
14664,negative
14665,positive
14666,negative
14667,negative
14668,positive
14669,negative
14670,negative
14671,negative
14672,negative
14673,negative
14674,positive
14675,negative
14676,positive
14677,positive
14678,positive
14679,negative
14680,negative
14681,positive
14682,positive
14683,positive
14684,negative
14685,positive
14686,negative
14687,positive
14688,positive
14689,negative
14690,negative
14691,negative
14692,negative
14693,positive
14694,negative
14695,positive
14696,negative
14697,negative
14698,negative
14699,negative
14700,negative
14701,positive
14702,positive
14703,positive
14704,negative
14705,negative
14706,positive
14707,positive
14708,positive
14709,positive
14710,negative
14711,positive
14712,positive
14713,negative
14714,negative
14715,negative
14716,negative
14717,positive
14718,positive
14719,negative
14720,negative
14721,negative
14722,negative
14723,positive
14724,positive
14725,positive
14726,negative
14727,positive
14728,positive
14729,negative
14730,positive
14731,negative
14732,negative
14733,positive
14734,negative
14735,negative
14736,positive
14737,positive
14738,positive
14739,positive
14740,negative
14741,negative
14742,negative
14743,positive
14744,negative
14745,positive
14746,negative
14747,positive
14748,negative
14749,positive
14750,negative
14751,negative
14752,negative
14753,positive
14754,positive
14755,positive
14756,positive
14757,negative
14758,positive
14759,negative
14760,negative
14761,negative
14762,positive
14763,positive
14764,positive
14765,negative
14766,negative
14767,negative
14768,negative
14769,positive
14770,positive
14771,negative
14772,positive
14773,negative
14774,positive
14775,negative
14776,negative
14777,positive
14778,positive
14779,negative
14780,negative
14781,negative
14782,negative
14783,negative
14784,negative
14785,negative
14786,negative
14787,positive
14788,positive
14789,negative
14790,negative
14791,negative
14792,negative
14793,positive
14794,positive
14795,positive
14796,positive
14797,negative
14798,negative
14799,negative
14800,positive
14801,negative
14802,positive
14803,negative
14804,positive
14805,positive
14806,positive
14807,positive
14808,positive
14809,positive
14810,positive
14811,positive
14812,positive
14813,negative
14814,positive
14815,positive
14816,positive
14817,negative
14818,negative
14819,negative
14820,positive
14821,negative
14822,positive
14823,positive
14824,negative
14825,negative
14826,positive
14827,positive
14828,positive
14829,positive
14830,negative
14831,negative
14832,negative
14833,positive
14834,positive
14835,positive
14836,negative
14837,positive
14838,positive
14839,negative
14840,negative
14841,negative
14842,positive
14843,negative
14844,negative
14845,positive
14846,negative
14847,negative
14848,negative
14849,negative
14850,positive
14851,positive
14852,negative
14853,negative
14854,positive
14855,positive
14856,negative
14857,negative
14858,positive
14859,positive
14860,positive
14861,positive
14862,positive
14863,negative
14864,positive
14865,negative
14866,positive
14867,negative
14868,negative
14869,positive
14870,negative
14871,negative
14872,positive
14873,negative
14874,positive
14875,negative
14876,negative
14877,positive
14878,positive
14879,positive
14880,positive
14881,negative
14882,positive
14883,negative
14884,positive
14885,negative
14886,positive
14887,negative
14888,negative
14889,negative
14890,negative
14891,negative
14892,positive
14893,positive
14894,negative
14895,negative
14896,positive
14897,negative
14898,negative
14899,negative
14900,positive
14901,positive
14902,positive
14903,positive
14904,positive
14905,positive
14906,positive
14907,positive
14908,positive
14909,negative
14910,positive
14911,negative
14912,positive
14913,negative
14914,positive
14915,negative
14916,positive
14917,negative
14918,positive
14919,positive
14920,positive
14921,positive
14922,negative
14923,positive
14924,positive
14925,positive
14926,negative
14927,negative
14928,positive
14929,positive
14930,negative
14931,negative
14932,negative
14933,negative
14934,negative
14935,positive
14936,negative
14937,positive
14938,negative
14939,positive
14940,positive
14941,positive
14942,negative
14943,negative
14944,negative
14945,negative
14946,negative
14947,positive
14948,negative
14949,positive
14950,positive
14951,positive
14952,negative
14953,negative
14954,negative
14955,negative
14956,negative
14957,positive
14958,positive
14959,negative
14960,negative
14961,negative
14962,negative
14963,negative
14964,positive
14965,positive
14966,negative
14967,negative
14968,negative
14969,negative
14970,negative
14971,negative
14972,negative
14973,positive
14974,positive
14975,negative
14976,negative
14977,negative
14978,negative
14979,positive
14980,negative
14981,negative
14982,negative
14983,positive
14984,positive
14985,positive
14986,positive
14987,positive
14988,negative
14989,negative
14990,positive
14991,negative
14992,negative
14993,negative
14994,negative
14995,positive
14996,positive
14997,negative
14998,positive
14999,negative
15000,negative
15001,positive
15002,positive
15003,negative
15004,negative
15005,positive
15006,positive
15007,negative
15008,positive
15009,positive
15010,negative
15011,positive
15012,negative
15013,negative
15014,positive
15015,positive
15016,positive
15017,negative
15018,negative
15019,negative
15020,positive
15021,negative
15022,negative
15023,negative
15024,positive
15025,positive
15026,positive
15027,negative
15028,negative
15029,positive
15030,positive
15031,positive
15032,positive
15033,negative
15034,positive
15035,negative
15036,negative
15037,negative
15038,positive
15039,positive
15040,positive
15041,negative
15042,negative
15043,negative
15044,negative
15045,negative
15046,negative
15047,negative
15048,negative
15049,negative
15050,negative
15051,negative
15052,positive
15053,positive
15054,negative
15055,negative
15056,positive
15057,negative
15058,positive
15059,positive
15060,positive
15061,positive
15062,negative
15063,negative
15064,negative
15065,negative
15066,negative
15067,negative
15068,negative
15069,positive
15070,positive
15071,negative
15072,positive
15073,positive
15074,positive
15075,positive
15076,positive
15077,positive
15078,positive
15079,positive
15080,positive
15081,positive
15082,negative
15083,positive
15084,positive
15085,positive
15086,positive
15087,positive
15088,positive
15089,negative
15090,positive
15091,negative
15092,negative
15093,negative
15094,negative
15095,positive
15096,positive
15097,positive
15098,negative
15099,positive
15100,positive
15101,positive
15102,negative
15103,negative
15104,positive
15105,positive
15106,negative
15107,positive
15108,negative
15109,negative
15110,negative
15111,positive
15112,positive
15113,positive
15114,negative
15115,positive
15116,positive
15117,positive
15118,negative
15119,negative
15120,positive
15121,negative
15122,positive
15123,positive
15124,positive
15125,negative
15126,positive
15127,positive
15128,negative
15129,negative
15130,positive
15131,negative
15132,negative
15133,negative
15134,negative
15135,negative
15136,positive
15137,positive
15138,positive
15139,positive
15140,negative
15141,negative
15142,positive
15143,negative
15144,negative
15145,negative
15146,negative
15147,negative
15148,positive
15149,positive
15150,positive
15151,negative
15152,negative
15153,positive
15154,positive
15155,positive
15156,negative
15157,positive
15158,negative
15159,negative
15160,negative
15161,positive
15162,negative
15163,positive
15164,negative
15165,negative
15166,positive
15167,negative
15168,negative
15169,negative
15170,negative
15171,negative
15172,negative
15173,positive
15174,negative
15175,positive
15176,positive
15177,negative
15178,negative
15179,negative
15180,negative
15181,positive
15182,negative
15183,negative
15184,negative
15185,negative
15186,positive
15187,positive
15188,negative
15189,positive
15190,negative
15191,positive
15192,negative
15193,negative
15194,negative
15195,positive
15196,negative
15197,negative
15198,positive
15199,positive
15200,positive
15201,positive
15202,positive
15203,positive
15204,positive
15205,negative
15206,positive
15207,negative
15208,negative
15209,negative
15210,negative
15211,negative
15212,positive
15213,negative
15214,positive
15215,negative
15216,positive
15217,positive
15218,positive
15219,positive
15220,positive
15221,positive
15222,positive
15223,negative
15224,negative
15225,positive
15226,negative
15227,negative
15228,positive
15229,positive
15230,positive
15231,negative
15232,negative
15233,negative
15234,positive
15235,positive
15236,negative
15237,positive
15238,negative
15239,positive
15240,positive
15241,negative
15242,positive
15243,negative
15244,negative
15245,positive
15246,negative
15247,positive
15248,negative
15249,positive
15250,negative
15251,positive
15252,negative
15253,negative
15254,negative
15255,positive
15256,negative
15257,positive
15258,negative
15259,negative
15260,negative
15261,positive
15262,negative
15263,positive
15264,negative
15265,positive
15266,negative
15267,negative
15268,negative
15269,positive
15270,positive
15271,positive
15272,negative
15273,negative
15274,positive
15275,positive
15276,positive
15277,positive
15278,negative
15279,negative
15280,positive
15281,negative
15282,positive
15283,negative
15284,positive
15285,negative
15286,negative
15287,negative
15288,positive
15289,negative
15290,positive
15291,positive
15292,negative
15293,positive
15294,negative
15295,positive
15296,negative
15297,positive
15298,positive
15299,positive
15300,negative
15301,positive
15302,negative
15303,negative
15304,positive
15305,positive
15306,positive
15307,positive
15308,negative
15309,negative
15310,negative
15311,positive
15312,negative
15313,positive
15314,positive
15315,positive
15316,positive
15317,negative
15318,negative
15319,positive
15320,negative
15321,positive
15322,positive
15323,negative
15324,negative
15325,negative
15326,positive
15327,negative
15328,negative
15329,positive
15330,positive
15331,positive
15332,negative
15333,negative
15334,positive
15335,positive
15336,negative
15337,positive
15338,positive
15339,positive
15340,positive
15341,positive
15342,positive
15343,negative
15344,negative
15345,negative
15346,positive
15347,negative
15348,negative
15349,negative
15350,negative
15351,positive
15352,positive
15353,negative
15354,negative
15355,positive
15356,positive
15357,negative
15358,positive
15359,negative
15360,positive
15361,positive
15362,negative
15363,negative
15364,negative
15365,positive
15366,positive
15367,positive
15368,positive
15369,positive
15370,negative
15371,negative
15372,positive
15373,positive
15374,negative
15375,positive
15376,negative
15377,negative
15378,positive
15379,positive
15380,positive
15381,positive
15382,positive
15383,positive
15384,positive
15385,negative
15386,positive
15387,positive
15388,negative
15389,positive
15390,positive
15391,positive
15392,positive
15393,positive
15394,positive
15395,positive
15396,positive
15397,positive
15398,negative
15399,positive
15400,positive
15401,negative
15402,negative
15403,negative
15404,positive
15405,negative
15406,positive
15407,negative
15408,positive
15409,positive
15410,positive
15411,positive
15412,negative
15413,negative
15414,positive
15415,positive
15416,negative
15417,negative
15418,negative
15419,negative
15420,positive
15421,positive
15422,positive
15423,negative
15424,negative
15425,positive
15426,positive
15427,negative
15428,negative
15429,positive
15430,positive
15431,negative
15432,negative
15433,positive
15434,positive
15435,negative
15436,negative
15437,positive
15438,negative
15439,negative
15440,negative
15441,positive
15442,positive
15443,negative
15444,negative
15445,positive
15446,positive
15447,negative
15448,positive
15449,positive
15450,negative
15451,negative
15452,positive
15453,positive
15454,positive
15455,negative
15456,negative
15457,positive
15458,negative
15459,positive
15460,positive
15461,positive
15462,positive
15463,positive
15464,positive
15465,positive
15466,negative
15467,negative
15468,negative
15469,negative
15470,positive
15471,positive
15472,negative
15473,negative
15474,positive
15475,positive
15476,positive
15477,positive
15478,positive
15479,negative
15480,negative
15481,negative
15482,positive
15483,negative
15484,negative
15485,negative
15486,negative
15487,positive
15488,negative
15489,negative
15490,negative
15491,negative
15492,negative
15493,positive
15494,negative
15495,negative
15496,positive
15497,positive
15498,positive
15499,positive
15500,positive
15501,positive
15502,negative
15503,negative
15504,positive
15505,negative
15506,positive
15507,negative
15508,positive
15509,negative
15510,negative
15511,negative
15512,negative
15513,negative
15514,positive
15515,positive
15516,positive
15517,positive
15518,positive
15519,negative
15520,negative
15521,negative
15522,negative
15523,positive
15524,negative
15525,positive
15526,positive
15527,negative
15528,positive
15529,positive
15530,positive
15531,negative
15532,negative
15533,positive
15534,positive
15535,positive
15536,positive
15537,negative
15538,negative
15539,negative
15540,negative
15541,negative
15542,negative
15543,negative
15544,positive
15545,negative
15546,positive
15547,negative
15548,negative
15549,positive
15550,negative
15551,negative
15552,negative
15553,positive
15554,positive
15555,positive
15556,positive
15557,negative
15558,negative
15559,negative
15560,negative
15561,negative
15562,positive
15563,negative
15564,positive
15565,negative
15566,negative
15567,positive
15568,negative
15569,positive
15570,positive
15571,positive
15572,positive
15573,positive
15574,positive
15575,negative
15576,negative
15577,negative
15578,positive
15579,positive
15580,positive
15581,positive
15582,negative
15583,negative
15584,positive
15585,positive
15586,positive
15587,positive
15588,negative
15589,positive
15590,positive
15591,negative
15592,negative
15593,negative
15594,negative
15595,positive
15596,negative
15597,positive
15598,negative
15599,positive
15600,negative
15601,positive
15602,positive
15603,positive
15604,positive
15605,negative
15606,positive
15607,positive
15608,negative
15609,positive
15610,negative
15611,positive
15612,negative
15613,positive
15614,positive
15615,positive
15616,negative
15617,negative
15618,positive
15619,positive
15620,positive
15621,negative
15622,negative
15623,positive
15624,positive
15625,positive
15626,negative
15627,positive
15628,positive
15629,negative
15630,positive
15631,positive
15632,negative
15633,negative
15634,positive
15635,negative
15636,positive
15637,positive
15638,negative
15639,negative
15640,negative
15641,negative
15642,negative
15643,positive
15644,negative
15645,positive
15646,negative
15647,negative
15648,negative
15649,negative
15650,negative
15651,negative
15652,negative
15653,positive
15654,positive
15655,positive
15656,positive
15657,positive
15658,positive
15659,positive
15660,positive
15661,positive
15662,positive
15663,positive
15664,positive
15665,positive
15666,positive
15667,negative
15668,negative
15669,negative
15670,negative
15671,negative
15672,negative
15673,positive
15674,positive
15675,negative
15676,negative
15677,positive
15678,positive
15679,negative
15680,negative
15681,negative
15682,negative
15683,negative
15684,negative
15685,negative
15686,negative
15687,positive
15688,negative
15689,negative
15690,negative
15691,positive
15692,positive
15693,negative
15694,positive
15695,negative
15696,negative
15697,negative
15698,negative
15699,positive
15700,positive
15701,positive
15702,negative
15703,positive
15704,positive
15705,positive
15706,negative
15707,negative
15708,negative
15709,positive
15710,negative
15711,negative
15712,positive
15713,positive
15714,negative
15715,positive
15716,positive
15717,negative
15718,negative
15719,negative
15720,negative
15721,negative
15722,positive
15723,positive
15724,positive
15725,negative
15726,negative
15727,negative
15728,negative
15729,negative
15730,negative
15731,negative
15732,negative
15733,positive
15734,positive
15735,negative
15736,negative
15737,positive
15738,positive
15739,negative
15740,positive
15741,negative
15742,positive
15743,negative
15744,negative
15745,positive
15746,negative
15747,negative
15748,negative
15749,positive
15750,negative
15751,negative
15752,negative
15753,negative
15754,negative
15755,negative
15756,negative
15757,positive
15758,negative
15759,positive
15760,negative
15761,positive
15762,negative
15763,negative
15764,negative
15765,positive
15766,negative
15767,positive
15768,negative
15769,negative
15770,positive
15771,negative
15772,negative
15773,negative
15774,negative
15775,positive
15776,positive
15777,positive
15778,positive
15779,negative
15780,positive
15781,positive
15782,positive
15783,positive
15784,negative
15785,positive
15786,positive
15787,negative
15788,positive
15789,negative
15790,positive
15791,positive
15792,negative
15793,positive
15794,positive
15795,negative
15796,positive
15797,negative
15798,negative
15799,positive
15800,positive
15801,positive
15802,negative
15803,negative
15804,positive
15805,negative
15806,positive
15807,positive
15808,negative
15809,negative
15810,negative
15811,negative
15812,negative
15813,positive
15814,negative
15815,negative
15816,negative
15817,negative
15818,positive
15819,positive
15820,negative
15821,positive
15822,positive
15823,negative
15824,negative
15825,positive
15826,positive
15827,negative
15828,positive
15829,negative
15830,positive
15831,positive
15832,negative
15833,negative
15834,positive
15835,positive
15836,negative
15837,positive
15838,negative
15839,positive
15840,positive
15841,positive
15842,negative
15843,positive
15844,positive
15845,negative
15846,negative
15847,negative
15848,negative
15849,positive
15850,positive
15851,positive
15852,negative
15853,negative
15854,positive
15855,positive
15856,negative
15857,negative
15858,positive
15859,positive
15860,negative
15861,negative
15862,positive
15863,positive
15864,negative
15865,positive
15866,negative
15867,negative
15868,negative
15869,positive
15870,negative
15871,negative
15872,positive
15873,positive
15874,positive
15875,negative
15876,positive
15877,positive
15878,negative
15879,positive
15880,positive
15881,negative
15882,positive
15883,positive
15884,negative
15885,negative
15886,negative
15887,positive
15888,positive
15889,positive
15890,positive
15891,negative
15892,negative
15893,negative
15894,negative
15895,negative
15896,negative
15897,negative
15898,negative
15899,positive
15900,negative
15901,positive
15902,negative
15903,positive
15904,negative
15905,positive
15906,positive
15907,negative
15908,positive
15909,negative
15910,negative
15911,positive
15912,positive
15913,positive
15914,negative
15915,positive
15916,positive
15917,negative
15918,negative
15919,negative
15920,positive
15921,negative
15922,positive
15923,positive
15924,positive
15925,negative
15926,positive
15927,positive
15928,negative
15929,positive
15930,negative
15931,positive
15932,negative
15933,positive
15934,positive
15935,positive
15936,positive
15937,positive
15938,negative
15939,negative
15940,positive
15941,positive
15942,positive
15943,positive
15944,positive
15945,negative
15946,positive
15947,negative
15948,positive
15949,positive
15950,negative
15951,positive
15952,positive
15953,positive
15954,positive
15955,positive
15956,negative
15957,positive
15958,negative
15959,negative
15960,positive
15961,negative
15962,positive
15963,positive
15964,negative
15965,negative
15966,negative
15967,positive
15968,negative
15969,positive
15970,positive
15971,negative
15972,negative
15973,positive
15974,positive
15975,negative
15976,negative
15977,positive
15978,negative
15979,negative
15980,negative
15981,positive
15982,negative
15983,negative
15984,negative
15985,negative
15986,positive
15987,positive
15988,negative
15989,negative
15990,positive
15991,positive
15992,negative
15993,negative
15994,negative
15995,negative
15996,positive
15997,positive
15998,negative
15999,negative
16000,negative
16001,positive
16002,positive
16003,negative
16004,positive
16005,negative
16006,negative
16007,positive
16008,negative
16009,negative
16010,negative
16011,positive
16012,positive
16013,positive
16014,positive
16015,positive
16016,positive
16017,positive
16018,positive
16019,negative
16020,positive
16021,positive
16022,negative
16023,positive
16024,positive
16025,negative
16026,negative
16027,negative
16028,negative
16029,negative
16030,positive
16031,negative
16032,positive
16033,negative
16034,positive
16035,negative
16036,positive
16037,negative
16038,positive
16039,positive
16040,negative
16041,positive
16042,negative
16043,negative
16044,negative
16045,negative
16046,positive
16047,positive
16048,positive
16049,negative
16050,negative
16051,negative
16052,negative
16053,negative
16054,positive
16055,positive
16056,positive
16057,negative
16058,negative
16059,negative
16060,positive
16061,negative
16062,negative
16063,negative
16064,negative
16065,positive
16066,negative
16067,positive
16068,positive
16069,negative
16070,positive
16071,positive
16072,positive
16073,positive
16074,negative
16075,negative
16076,positive
16077,positive
16078,negative
16079,negative
16080,positive
16081,negative
16082,negative
16083,positive
16084,negative
16085,positive
16086,positive
16087,positive
16088,negative
16089,negative
16090,negative
16091,negative
16092,negative
16093,positive
16094,positive
16095,negative
16096,positive
16097,positive
16098,negative
16099,negative
16100,positive
16101,positive
16102,negative
16103,negative
16104,positive
16105,positive
16106,negative
16107,positive
16108,negative
16109,positive
16110,negative
16111,positive
16112,negative
16113,negative
16114,positive
16115,positive
16116,negative
16117,positive
16118,positive
16119,negative
16120,negative
16121,negative
16122,negative
16123,negative
16124,negative
16125,positive
16126,positive
16127,negative
16128,positive
16129,negative
16130,positive
16131,positive
16132,positive
16133,negative
16134,negative
16135,positive
16136,positive
16137,positive
16138,negative
16139,negative
16140,positive
16141,positive
16142,positive
16143,positive
16144,negative
16145,negative
16146,positive
16147,positive
16148,negative
16149,positive
16150,positive
16151,positive
16152,negative
16153,positive
16154,negative
16155,negative
16156,positive
16157,negative
16158,positive
16159,negative
16160,positive
16161,positive
16162,negative
16163,positive
16164,negative
16165,negative
16166,positive
16167,positive
16168,negative
16169,negative
16170,negative
16171,negative
16172,negative
16173,positive
16174,negative
16175,positive
16176,positive
16177,negative
16178,negative
16179,negative
16180,negative
16181,positive
16182,negative
16183,negative
16184,negative
16185,negative
16186,positive
16187,positive
16188,positive
16189,positive
16190,negative
16191,negative
16192,negative
16193,positive
16194,positive
16195,negative
16196,positive
16197,positive
16198,positive
16199,positive
16200,negative
16201,positive
16202,positive
16203,negative
16204,negative
16205,positive
16206,positive
16207,negative
16208,negative
16209,positive
16210,positive
16211,positive
16212,positive
16213,positive
16214,negative
16215,negative
16216,negative
16217,negative
16218,negative
16219,negative
16220,positive
16221,positive
16222,negative
16223,negative
16224,negative
16225,positive
16226,positive
16227,negative
16228,positive
16229,negative
16230,positive
16231,negative
16232,positive
16233,positive
16234,negative
16235,negative
16236,positive
16237,negative
16238,positive
16239,positive
16240,negative
16241,negative
16242,negative
16243,negative
16244,positive
16245,positive
16246,positive
16247,positive
16248,positive
16249,positive
16250,negative
16251,positive
16252,negative
16253,positive
16254,negative
16255,positive
16256,positive
16257,positive
16258,negative
16259,negative
16260,negative
16261,positive
16262,negative
16263,negative
16264,positive
16265,negative
16266,negative
16267,positive
16268,positive
16269,positive
16270,negative
16271,positive
16272,positive
16273,negative
16274,positive
16275,positive
16276,negative
16277,positive
16278,negative
16279,positive
16280,negative
16281,negative
16282,positive
16283,negative
16284,positive
16285,positive
16286,negative
16287,negative
16288,negative
16289,positive
16290,negative
16291,negative
16292,negative
16293,positive
16294,negative
16295,negative
16296,negative
16297,positive
16298,positive
16299,positive
16300,positive
16301,negative
16302,positive
16303,positive
16304,negative
16305,negative
16306,positive
16307,negative
16308,positive
16309,negative
16310,negative
16311,negative
16312,negative
16313,negative
16314,positive
16315,negative
16316,positive
16317,positive
16318,negative
16319,negative
16320,positive
16321,negative
16322,positive
16323,positive
16324,positive
16325,negative
16326,positive
16327,positive
16328,negative
16329,negative
16330,positive
16331,positive
16332,positive
16333,negative
16334,positive
16335,negative
16336,negative
16337,positive
16338,positive
16339,positive
16340,negative
16341,negative
16342,positive
16343,positive
16344,negative
16345,positive
16346,positive
16347,positive
16348,negative
16349,positive
16350,positive
16351,negative
16352,negative
16353,positive
16354,positive
16355,negative
16356,positive
16357,positive
16358,negative
16359,negative
16360,negative
16361,positive
16362,positive
16363,positive
16364,negative
16365,positive
16366,negative
16367,negative
16368,positive
16369,positive
16370,positive
16371,positive
16372,positive
16373,positive
16374,negative
16375,negative
16376,positive
16377,positive
16378,positive
16379,positive
16380,positive
16381,negative
16382,negative
16383,negative
16384,negative
16385,negative
16386,negative
16387,negative
16388,negative
16389,positive
16390,positive
16391,positive
16392,positive
16393,positive
16394,positive
16395,negative
16396,positive
16397,positive
16398,negative
16399,positive
16400,positive
16401,negative
16402,positive
16403,negative
16404,negative
16405,positive
16406,negative
16407,negative
16408,negative
16409,positive
16410,positive
16411,negative
16412,positive
16413,negative
16414,negative
16415,negative
16416,positive
16417,negative
16418,positive
16419,positive
16420,positive
16421,positive
16422,positive
16423,negative
16424,positive
16425,negative
16426,negative
16427,negative
16428,negative
16429,positive
16430,positive
16431,negative
16432,positive
16433,positive
16434,negative
16435,positive
16436,negative
16437,positive
16438,negative
16439,negative
16440,negative
16441,negative
16442,negative
16443,positive
16444,negative
16445,negative
16446,negative
16447,negative
16448,positive
16449,negative
16450,negative
16451,positive
16452,negative
16453,negative
16454,positive
16455,positive
16456,positive
16457,positive
16458,positive
16459,positive
16460,positive
16461,negative
16462,negative
16463,positive
16464,positive
16465,positive
16466,positive
16467,negative
16468,negative
16469,negative
16470,positive
16471,negative
16472,negative
16473,negative
16474,negative
16475,positive
16476,negative
16477,negative
16478,negative
16479,negative
16480,negative
16481,positive
16482,negative
16483,negative
16484,negative
16485,positive
16486,positive
16487,positive
16488,positive
16489,positive
16490,positive
16491,negative
16492,positive
16493,negative
16494,negative
16495,positive
16496,negative
16497,positive
16498,negative
16499,negative
16500,negative
16501,positive
16502,negative
16503,positive
16504,positive
16505,negative
16506,negative
16507,negative
16508,positive
16509,negative
16510,positive
16511,negative
16512,positive
16513,negative
16514,negative
16515,negative
16516,positive
16517,negative
16518,positive
16519,negative
16520,negative
16521,negative
16522,positive
16523,positive
16524,negative
16525,negative
16526,positive
16527,negative
16528,positive
16529,positive
16530,positive
16531,positive
16532,negative
16533,positive
16534,positive
16535,positive
16536,positive
16537,negative
16538,positive
16539,negative
16540,negative
16541,positive
16542,negative
16543,negative
16544,positive
16545,negative
16546,positive
16547,negative
16548,positive
16549,negative
16550,positive
16551,positive
16552,positive
16553,positive
16554,positive
16555,negative
16556,positive
16557,negative
16558,positive
16559,positive
16560,negative
16561,positive
16562,negative
16563,positive
16564,positive
16565,positive
16566,positive
16567,positive
16568,positive
16569,negative
16570,positive
16571,negative
16572,negative
16573,positive
16574,negative
16575,positive
16576,negative
16577,negative
16578,positive
16579,negative
16580,positive
16581,negative
16582,negative
16583,positive
16584,negative
16585,negative
16586,negative
16587,negative
16588,positive
16589,positive
16590,negative
16591,positive
16592,positive
16593,negative
16594,negative
16595,positive
16596,positive
16597,negative
16598,positive
16599,negative
16600,negative
16601,negative
16602,positive
16603,negative
16604,positive
16605,negative
16606,negative
16607,negative
16608,negative
16609,negative
16610,positive
16611,negative
16612,positive
16613,positive
16614,positive
16615,negative
16616,positive
16617,positive
16618,positive
16619,negative
16620,positive
16621,positive
16622,negative
16623,positive
16624,negative
16625,negative
16626,positive
16627,negative
16628,negative
16629,positive
16630,positive
16631,negative
16632,positive
16633,positive
16634,positive
16635,negative
16636,positive
16637,positive
16638,negative
16639,positive
16640,negative
16641,positive
16642,negative
16643,positive
16644,negative
16645,positive
16646,negative
16647,negative
16648,negative
16649,negative
16650,positive
16651,negative
16652,positive
16653,negative
16654,negative
16655,positive
16656,positive
16657,negative
16658,positive
16659,negative
16660,positive
16661,positive
16662,negative
16663,negative
16664,positive
16665,positive
16666,positive
16667,negative
16668,negative
16669,negative
16670,negative
16671,negative
16672,negative
16673,positive
16674,negative
16675,negative
16676,positive
16677,positive
16678,positive
16679,positive
16680,negative
16681,positive
16682,negative
16683,positive
16684,negative
16685,positive
16686,negative
16687,positive
16688,positive
16689,negative
16690,negative
16691,negative
16692,positive
16693,positive
16694,negative
16695,negative
16696,negative
16697,positive
16698,positive
16699,negative
16700,negative
16701,negative
16702,positive
16703,positive
16704,positive
16705,negative
16706,negative
16707,negative
16708,negative
16709,positive
16710,positive
16711,negative
16712,positive
16713,negative
16714,negative
16715,negative
16716,positive
16717,positive
16718,negative
16719,negative
16720,negative
16721,positive
16722,negative
16723,negative
16724,positive
16725,negative
16726,positive
16727,negative
16728,positive
16729,positive
16730,positive
16731,negative
16732,positive
16733,negative
16734,positive
16735,positive
16736,negative
16737,positive
16738,negative
16739,positive
16740,positive
16741,positive
16742,negative
16743,positive
16744,positive
16745,negative
16746,positive
16747,positive
16748,positive
16749,positive
16750,positive
16751,negative
16752,positive
16753,negative
16754,negative
16755,positive
16756,positive
16757,positive
16758,negative
16759,negative
16760,positive
16761,negative
16762,positive
16763,positive
16764,positive
16765,positive
16766,positive
16767,positive
16768,negative
16769,positive
16770,positive
16771,negative
16772,positive
16773,negative
16774,negative
16775,negative
16776,negative
16777,negative
16778,negative
16779,negative
16780,negative
16781,negative
16782,negative
16783,negative
16784,positive
16785,negative
16786,positive
16787,positive
16788,negative
16789,negative
16790,negative
16791,negative
16792,positive
16793,positive
16794,positive
16795,positive
16796,negative
16797,positive
16798,negative
16799,positive
16800,positive
16801,positive
16802,negative
16803,positive
16804,positive
16805,positive
16806,positive
16807,negative
16808,positive
16809,negative
16810,negative
16811,positive
16812,negative
16813,positive
16814,negative
16815,positive
16816,positive
16817,positive
16818,positive
16819,negative
16820,negative
16821,positive
16822,positive
16823,negative
16824,positive
16825,positive
16826,positive
16827,positive
16828,positive
16829,positive
16830,negative
16831,negative
16832,positive
16833,positive
16834,positive
16835,positive
16836,negative
16837,positive
16838,negative
16839,negative
16840,negative
16841,negative
16842,positive
16843,negative
16844,negative
16845,positive
16846,positive
16847,positive
16848,positive
16849,positive
16850,negative
16851,negative
16852,negative
16853,positive
16854,positive
16855,negative
16856,negative
16857,negative
16858,positive
16859,positive
16860,positive
16861,positive
16862,positive
16863,positive
16864,negative
