id,text
16281,"then again , subtlety has never been his trademark "
16282,", it serves as a workable primer for the region 's recent history , and would make a terrific 10th-grade learning tool . "
16283,trying to make head or tail of the story in the hip-hop indie snipes is enough to give you brain strain -- and the pay-off is negligible . 
16284,allen 's romantic comedies so pertinent and enduring 
16285,the kind of quirkily appealing minor movie she might not make for a while 
16286,witless and utterly pointless 
16287,contrived as this may sound 
16288,is never able to pull it back on course . 
16289,as an intellectual exercise -- an unpleasant debate that 's been given the drive of a narrative and that 's been acted out -- the believer is nothing less than a provocative piece of work 
16290,"cold , calculated exercise "
16291,oh-so-important 
16292,scenes all end in someone screaming 
16293,"hard , endearing , caring , "
16294,a limp eddie murphy 
16295,more interested in entertaining itself 
16296,have finally aged past his prime ... 
16297,our best achievements and other times 
16298,a welcome relief 
16299,surrounded by open windows 
16300,is why film criticism can be considered work . 
16301,"those who are only mildly curious , i fear , will be put to sleep or bewildered by the artsy and often pointless visuals . "
16302,"via kirsten dunst 's remarkable performance , he showcases davies as a young woman of great charm , generosity and diplomacy "
16303,a more ambitious movie 
16304,sorriest 
16305,"first , for a movie that tries to be smart , it 's kinda dumb . "
16306,a fresh idea 
16307,irritates and 
16308,this clever and very satisfying picture 
16309,see because the theater 
16310,it 's not so much a movie as a joint promotion for the national basketball association and teenaged rap and adolescent poster-boy lil ' bow wow . 
16311,tiresome jokes 
16312,"there 's a delightfully quirky movie to be made from curling , but brooms is n't it . "
16313,will take longer to heal : the welt on johnny knoxville 's stomach from a riot-control projectile or my own tortured psyche 
16314,that are powerful and moving without stooping to base melodrama 
16315,this facetious smirk 
16316,its otherwise comic narrative 
16317,less for its story of actorly existential despair than for its boundary-hopping formal innovations and glimpse into another kind of chinese 
16318,puts the ` ick ' in ` classic . 
16319,"it 's as if solondz had two ideas for two movies , could n't really figure out how to flesh either out , so "
16320,daughter 
16321,mindless action 
16322,"using an endearing cast , writer/director dover kosashvili takes a slightly dark look at relationships , both sexual and kindred . "
16323,the promise of digital filmmaking 
16324,", visually graceful "
16325,emaciated flick 
16326,wholesome and 
16327,"that 's alternately melancholic , hopeful and strangely funny "
16328,from the addition of a wholly unnecessary pre-credit sequence designed to give some of the characters a ` back story 
16329,"might want to take a reality check before you pay the full ticket price to see `` simone , '' and consider a dvd rental instead . "
16330,"will have been discovered , indulged in and rejected as boring before i see this piece of crap again "
16331,"see an artist , still committed to growth in his ninth decade , change while remaining true to his principles "
16332,his outstanding performance 
16333,than seeing an otherwise good movie marred beyond redemption by a disastrous ending 
16334,a change in expression 
16335,gross-out humor 
16336,"is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of auschwitz ii-birkenau . "
16337,inspired 
16338,achingly honest 
16339,'s no way you wo n't be talking about the film once you exit the theater . 
16340,the jokes are sophomoric 
16341,a technological exercise that lacks juice and delight 
16342,inexplicable nightmare 
16343,intriguing questions 
16344,overly convenient 
16345,heartfelt 
16346,that the film 's length becomes a part of its fun 
16347,is just an overexposed waste of film 
16348,"well made but uninvolving , bloodwork is n't a terrible movie , just a stultifyingly obvious one -- an unrewarding collar for a murder mystery . "
16349,feels acting is the heart and soul of cinema 
16350,if this is cinema 
16351,"as it is , it 's too long and unfocused . "
16352,often lethally dull 
16353,and dog lovers 
16354,one who proves that elegance is more than tattoo deep 
16355,water torture 
16356,"is a serious work by an important director who has something new to say about how , in the flip-flop of courtship , we often reel in when we should be playing out "
16357,"if villainous vampires are your cup of blood , blade 2 is definitely a cut above the rest . "
16358,... too contrived to be as naturally charming as it needs to be . 
16359,journey into a philosophical void . 
16360,"over the map thematically and stylistically , and borrows heavily from lynch , jeunet , and von trier while failing to find a spark of its own "
16361,"elusive , yet inexplicably "
16362,"serves up all of that stuff , nearly subliminally "
16363,you 're an absolute raving star wars junkie 
16364,absurdities and clichés 
16365,", compelling story "
16366,the dehumanizing and ego-destroying process 
16367,too many wrong turns 
16368,"to be compelling , amusing and unsettling at the same time "
16369,"as simultaneously funny , "
16370,who is simply tired 
16371,witless 
16372,open-ended questions 
16373,", oddly colorful and just plain otherworldly "
16374,that does n't come close to the level of intelligence and visual splendor that can be seen in other films 
16375,a depressing story 
16376,a charmer 
16377,casts its spooky net 
16378,communicate the truth of the world around him 
16379,that really gives the film its oomph 
16380,"consider what new best friend does not have , beginning with the minor omission of a screenplay "
16381,is so fine 
16382,'s a reason the studio did n't offer an advance screening 
16383,trudge out 
16384,"comes off as a long , laborious whine , the bellyaching of a paranoid and unlikable man . "
16385,"clumsy dialogue , heavy-handed phoney-feeling sentiment , "
16386,on the santa clause 2 
16387,being surprisingly dull 
16388,an accessible introduction as well as 
16389,imax trip 
16390,"shows its indie tatters and self-conscious seams in places , "
16391,"how resolutely unamusing , how thoroughly unrewarding all of this is "
16392,a tv episode rather than a documentary 
16393,... quite good at providing some good old fashioned spooks . 
16394,reality tv obsession 
16395,", it makes me wonder if lawrence hates criticism so much that he refuses to evaluate his own work . "
16396,"our reality tv obsession , "
16397,gets its greatest play from the timeless spectacle of people really talking to each other 
16398,mindless 
16399,road to perdition does display greatness 
16400,"the film does n't really care about the thousands of americans who die hideously , it cares about how ryan meets his future wife and makes his start at the cia . "
16401,trying to set the women 's liberation movement back 20 years 
16402,"'s more enjoyable than i expected , though "
16403,a tap-dancing rhino 
16404,on opting out of any opportunity for finding meaning in relationships or work 
16405,uncanny ability to right itself precisely when you think it 's in danger of going wrong 
16406,predictable as the tides 
16407,"just another disjointed , fairly predictable psychological thriller . "
16408,turn away from one 
16409,'s as good 
16410,"comes across as darkly funny , energetic , and surprisingly gentle "
16411,"is dark , brooding and slow , and "
16412,it 's a glorious spectacle like those d.w. griffith made in the early days of silent film . 
16413,except as a harsh conceptual exercise 
16414,"there are some fairly unsettling scenes , but they never succeed in really rattling the viewer . "
16415,", from the incongruous but chemically "
16416,the film 's saving graces 
16417,choppy and sloppy affair 
16418,remains surprisingly idealistic 
16419,kind 
16420,why it works as well as it does 
16421,"is a lot like a well-made pb & j sandwich : familiar , fairly uneventful and boasting no real surprises -- but still quite tasty and inviting all the same "
16422,carry the film 
16423,menacing 
16424,guessing plot and an affectionate take on its screwed-up characters 
16425,can seem tiresomely simpleminded . 
16426,"a mood in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense "
16427,terribly episodic and 
16428,stoops to having characters drop their pants for laughs and not the last time 
16429,the heart as well as 
16430,catching solely on its visual merits 
16431,forget its absurdity . 
16432,a fairly revealing study of its two main characters 
16433,"young everlyn sampi , as the courageous molly craig , simply radiates star-power potential in this remarkable and memorable film . "
16434,is n't nearly as funny as it thinks it is 
16435,woo has as much right to make a huge action sequence as any director 
16436,some futile concoction 
16437,"has a fluid , no-nonsense authority "
16438,lacking a depth 
16439,a deeply unpleasant experience 
16440,problems and 
16441,what might have emerged as hilarious lunacy in the hands of woody allen or mel brooks ( at least during their '70s heyday ) comes across as lame and sophomoric in this debut indie feature . 
16442,"it 's relentlessly folksy , a procession of stagy set pieces stacked with binary oppositions "
16443,has done the nearly impossible 
16444,saw how bad this movie was 
16445,"as in aimless , arduous , and arbitrary "
16446,"a fascinating , bombshell documentary that should shame americans , regardless of whether or not ultimate blame finally lies with kissinger . "
16447,you 're likely wondering why you 've been watching all this strutting and posturing . 
16448,spooky new thriller 
16449,on the awkward interplay and utter lack of chemistry between chan and hewitt 
16450,would have been better off staying on the festival circuit 
16451,give you enough to feel good about 
16452,"it desperately wants to be a wacky , screwball comedy , but the most screwy thing here is how so many talented people were convinced to waste their time "
16453,a copy of a copy 
16454,"driven by a fantastic dual performance from ian holm ... the film is funny , insightfully human and a delightful lark for history buffs . "
16455,its excellent use 
16456,majestic achievement 
16457,i killed my father 
16458,you 're definitely convinced that these women are spectacular . 
16459,that is so meditative and lyrical about babak payami 's boldly quirky iranian drama secret ballot ... a charming and evoking little ditty that manages to show the gentle and humane side of middle eastern world politics 
16460,animated drivel 
16461,", i have given this movie a rating of zero . "
16462,"a film really has to be exceptional to justify a three hour running time , and "
16463,bertrand tavernier 's oft-brilliant safe conduct ( `` laissez-passer '' ) 
16464,impossible spot 
16465,have tremendous chemistry 
16466,... an enjoyably frothy ` date movie ' ... 
16467,"is actually dying a slow death , if the poor quality of pokemon 4 ever is any indication . "
16468,'s just too boring and obvious 
16469,who desperately want to be quentin tarantino when they grow up 
16470,"for once , a movie does not proclaim the truth about two love-struck somebodies , but permits them time and space to convince us of that all on their own . "
16471,little wit and no surprises 
16472,"stripped almost entirely of such tools as nudity , profanity and violence "
16473,barely tolerable slog 
16474,stop watching 
16475,a great film noir 
16476,i said my ribcage did n't ache by the end of kung pow 
16477,lionize its title character and exploit his anger 
16478,"crass , then gasp for gas , "
16479,seen it all before 
16480,"an unusually dry-eyed , even analytical approach to material that is generally "
16481,"is holofcener 's deep , uncompromising curtsy to women she knows , and very likely is . "
16482,the cumulative effect of the movie is repulsive and depressing . 
16483,agonizing 
16484,wretched movie 
16485,as a real movie 
16486,the delicious pulpiness 
16487,drifts aimlessly for 90 minutes 
16488,"portrays young brendan with his usual intelligence and subtlety , "
16489,matches about it . 
16490,accepting this in the right frame of mind can only provide it with so much leniency . 
16491,the truth about charlie is that it 's a brazenly misguided project . 
16492,"schepisi , aided by a cast that seems to include every top-notch british actor who did not appear in gosford park ( as well as one , ms. mirren , who did ) , has succeeded beyond all expectation . "
16493,lost in the translation 
16494,"this obscenely bad dark comedy , so crass "
16495,amusing for a good while 
16496,ruined by amateurish 
16497,"'s about individual moments of mood , and an aimlessness that 's actually sort of amazing . "
16498,a less-than-thrilling thriller . 
16499,"... less a story than an inexplicable nightmare , right down to the population 's shrugging acceptance to each new horror . "
16500,another unoriginal run of the mill sci-fi film with a flimsy ending and lots of hype 
16501,the concept is a hoot . 
16502,through this mess 
16503,"also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives "
16504,wonderfully edited 
16505,an overly familiar scenario 
16506,a child 's interest and 
16507,ends with a story that is so far-fetched it would be impossible to believe if it were n't true 
16508,hitler 's 
16509,over-indulgent tirade 
16510,"... a spoof comedy that carries its share of laughs -- sometimes a chuckle , sometimes a guffaw and , to my great pleasure , the occasional belly laugh . "
16511,rate annie 
16512,"it 's a hoot watching the rock chomp on jumbo ants , pull an arrow out of his back , and leap unscathed through raging fire ! "
16513,"green ruins every single scene he 's in , and the film , while it 's not completely wreaked , is seriously compromised by that . "
16514,any other kind of intelligent humor 
16515,the worst film a man has made about women since valley of the dolls 
16516,' it also rocks . 
16517,"quitting , however , manages just to be depressing , as the lead actor phones in his autobiographical performance . "
16518,"entertaining and , ultimately , more perceptive "
16519,the movie is without intent . 
16520,the paper-thin characterizations and 
16521,the feeble examples of big-screen poke-mania 
16522,"is a genuine love story , full of traditional layers of awakening and ripening and separation and recovery . "
16523,comical 
16524,"jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , "
16525,"the bad sound , the lack of climax and , worst of all , "
16526,a climax 
16527,"serves as auto-critique , and its clumsiness as its own most damning censure "
16528,"for the faint of heart or conservative of spirit , but for the rest of us -- especially san francisco lovers "
16529,no surprises . 
16530,", i 'd take ( its ) earnest errors and hard-won rewards over the bombastic self-glorification of other feel-good fiascos like antwone fisher or the emperor 's club any time . "
16531,is more than merely a holocaust movie 
16532,and diesel is n't the actor to save it . 
16533,nowheresville 
16534,grievous but obscure 
16535,"sitting in a downtown café , overhearing a bunch of typical late-twenty-somethings natter on about nothing , and desperately wishing you could change tables "
16536,the ideas tie together beautifully 
16537,a choke leash 
16538,runs out of steam after a half hour 
16539,perfect comic timing 
16540,fairly harmless but ultimately lifeless 
16541,", this cartoon adventure is that wind-in-the-hair exhilarating . "
16542,"a gratingly unfunny groaner littered with zero-dimensional , unlikable characters and hackneyed , threadbare comic setups . "
16543,true to its animatronic roots : 
16544,"elegant and eloquent ( meditation ) on death and that most elusive of passions , love . "
16545,needed a little less bling-bling and a lot more romance 
16546,of inspired humor 
16547,an imitation movie 
16548,vein 
16549,poorly executed comedy . 
16550,some special qualities 
16551,more than a widget cranked out on an assembly line to see if stupid americans will get a kick out of goofy brits with cute accents performing ages-old slapstick and unfunny tricks 
16552,road 
16553,of sincere grief and mourning in favor of bogus spiritualism 
16554,"that both thrills the eye and , in its over-the-top way , touches the heart . "
16555,is enticing 
16556,are credited with the cliché-laden screenplay 
16557,'s an experience in understanding a unique culture that is presented with universal appeal 
16558,a good human being 
16559,"a strong-minded viewpoint , "
16560,empathy and pity fogging up the screen ... his secret life enters the land of unintentional melodrama and tiresome love triangles . 
16561,", those who do will have found a cult favorite to enjoy for a lifetime . "
16562,stress ` dumb 
16563,from a woodland stream 
16564,the lively appeal of the last kiss 
16565,an affectionately goofy satire 
16566,strong themes of familial ties and spirituality that are powerful and moving without stooping to base melodrama 
16567,holds up in an era in which computer-generated images are the norm 
16568,manages to generate the belly laughs of lowbrow comedy without sacrificing its high-minded appeal 
16569,girlish tear ducts does n't mean it 's good enough for our girls 
16570,a bigger-name cast 
16571,'re in luck . 
16572,"ugly , pointless , stupid "
16573,"a culture-clash comedy that , in addition to being very funny , "
16574,'s horribly depressing and not very well done 
16575,irksome characters 
16576,has already reached its expiration date 
16577,two unrelated shorts that falls far short 
16578,this is one of the year 's best films . 
16579,is so bad it does n't improve upon the experience of staring at a blank screen 
16580,a movie where story is almost an afterthought amidst a swirl of colors and inexplicable events . 
16581,"further sad evidence that tom tykwer , director of the resonant and sense-spinning run lola run , has turned out to be a one-trick pony "
16582,fat 
16583,"it 's the cute frissons of discovery and humor between chaplin and kidman that keep this nicely wound clock not just ticking , but humming . "
16584,the sorriest 
16585,is a step down for director gary fleder 
16586,can tolerate leon barlow 
16587,elbowed aside by one-liners 
16588,emotional and 
16589,a lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world . 
16590,it throws you for a loop . 
16591,"whose aims -- and by extension , accomplishments -- "
16592,sophisticated and 
16593,offensive and nothing at all like real life 
16594,not to believe it 
16595,"i liked about schmidt a lot , "
16596,to engross even the most antsy youngsters 
16597,"for most movies , 84 minutes is short , but this one feels like a life sentence "
16598,is impressive for the sights and sounds of the wondrous beats 
16599,"constructed around a core of flimsy -- or , worse yet , nonexistent -- ideas "
16600,carvey 's considerable talents are wasted in it 
16601,it 's not nearly as fresh or enjoyable as its predecessor 
16602,"watch , giggle and get an adrenaline boost "
16603,bogged down in earnest dramaturgy 
16604,with most intelligent viewers 
16605,", my mind kept returning to one anecdote for comparison : the cartoon in japan that gave people seizures . "
16606,slapping its target audience 
16607,( seagal 's ) strenuous attempt 
16608,"taking angry potshots at george w. bush , henry kissinger , larry king , et al . "
16609,"the , yes , snail-like pacing "
16610,that transcends culture and race 
16611,"starts to smack of a hallmark hall of fame , with a few four letter words thrown in that are generally not heard on television . "
16612,found it weirdly appealing 
16613,very funny romantic comedy 
16614,an enormously entertaining movie 
16615,only weak claims to surrealism and black comedy 
16616,"'s both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue , only to be revealed by the dispassionate gantz brothers as ordinary , pasty lumpen "
16617,"the leaping story line , shaped by director peter kosminsky into sharp slivers and cutting impressions , shows all the signs of rich detail condensed into a few evocative images and striking character traits . "
16618,on character 
16619,"some fine acting , but ultimately a movie with no reason for being . "
16620,it 's still a rollicking good time for the most part 
16621,seem at least passably real 
16622,"'s tough to tell which is in more abundant supply in this woefully hackneyed movie , directed by scott kalvert , about street gangs and turf wars in 1958 brooklyn -- stale cliches , gratuitous violence , or empty machismo . "
16623,a stylish exercise 
16624,in a dead-end existence 
16625,be me : fighting off the urge to doze 
16626,just as i hoped i would -- with moist eyes 
16627,as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness 
16628,one scene after another in this supposedly funny movie 
16629,"told through on-camera interviews with several survivors , whose riveting memories are rendered with such clarity that it 's as if it all happened only yesterday "
16630,directs this intricately structured and well-realized drama that presents a fascinating glimpse of urban life and the class warfare that embroils two young men 
16631,"pretentious , "
16632,of the year 's best films 
16633,grows on you 
16634,such an excellent job 
16635,redundant 
16636,a game supporting cast 
16637,suitable summer entertainment 
16638,"loose , poorly structured "
16639,"amusing , "
16640,suck the audience in 
16641,"funny in the way that makes you ache with sadness ( the way chekhov is funny ) , profound without ever being self-important , warm without ever succumbing to sentimentality "
16642,just unlikable 
16643,"some of the biggest names in japanese anime , with impressive results "
16644,drag an audience 
16645,satisfying destination 
16646,seriously bad 
16647,long gone 
16648,the devastation 
16649,"cheap , vulgar dialogue and a plot that crawls along at a snail 's pace . "
16650,are side stories aplenty 
16651,dullard 
16652,ourselves surprised at how much we care about the story 
16653,panic 
16654,", you have to give the audience a reason to want to put for that effort "
16655,enjoyable 100 minutes 
16656,time to congratulate himself for having the guts to confront it 
16657,"the only way to tolerate this insipid , brutally clueless film might be with a large dose of painkillers . "
16658,excited about on this dvd 
16659,"teen-driven , toilet-humor codswallop "
16660,sympathy and intelligence 
16661,the best comedy concert movie i 've seen since cho 's previous concert comedy film 
16662,the butt of its own joke 
16663,rejected must have been astronomically bad 
16664,often watchable 
16665,portrayals 
16666,"'s full of cheesy dialogue , but great trashy fun that finally returns de palma to his pulpy thrillers of the early '80s "
16667,thoroughly awful 
16668,"'s simply stupid , irrelevant and deeply , truly "
16669,droning 
16670,"rifkin no doubt fancies himself something of a hubert selby jr. , but there is n't an ounce of honest poetry in his entire script "
16671,"about as enjoyable , i would imagine , as searching for a quarter in a giant pile of elephant feces ... positively dreadful . "
16672,kung pow seems like some futile concoction that was developed hastily after oedekerk and 
16673,out there somewhere who 's dying for this kind of entertainment 
16674,run-of-the-mill disney sequel 
16675,sink it faster than a leaky freighter 
16676,"for the most part he makes sure the salton sea works the way a good noir should , keeping it tight and nasty "
16677,spiffy animated feature 
16678,'s nice 
16679,very well-written and very well-acted 
16680,"that martin lawrence 's latest vehicle can explode obnoxiously into 2,500 screens while something of bubba ho-tep 's clearly evident quality may end up languishing on a shelf somewhere "
16681,it looks good 
16682,struggle tragically 
16683,throughout this funny film 
16684,big trouble remains a loosely tied series of vignettes which only prove that ` zany ' does n't necessarily mean ` funny . ' 
16685,accentuating 
16686,to insulting the intelligence of anyone who has n't been living under a rock 
16687,stitched together from stock situations and characters from other movies 
16688,wonderfully funny 
16689,"in that it is does not rely on dumb gags , anatomical humor , or character cliches "
16690,a pack of dogs who are smarter than him 
16691,its luckiest viewers will be seated next to one of those ignorant 
16692,the film ultimately offers nothing more than people in an urban jungle needing other people to survive ... 
16693,set in newfoundland that cleverly captures the dry wit that 's so prevalent on the rock . 
16694,there was ever a movie where the upbeat ending feels like a copout 
16695,"goofy , life-affirming moments "
16696,the simpering soundtrack and editing 
16697,was the best the contest received 
16698,sexual and romantic tension 
16699,"devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking "
16700,it 's a sharp movie about otherwise dull subjects . 
16701,"in telling the story , which is paper-thin and decidedly unoriginal "
16702,become almost as operatic to us 
16703,"unpretentious , charming , quirky , original "
16704,one of the best looking and stylish 
16705,the mire of this alleged psychological thriller in search of purpose or even a plot 
16706,"shiner can certainly go the distance , but is n't world championship material "
16707,are more silly than scary 
16708,all over this `` un-bear-able '' project 
16709,"a gem of a romantic crime comedy that turns out to be clever , amusing and unpredictable "
16710,dramatic enough to sustain interest 
16711,"is lost , leaving the character of critical jim two-dimensional and pointless . "
16712,"some people march to the beat of a different drum , and if you ever wondered what kind of houses those people live in , this documentary takes a look at 5 alternative housing options "
16713,"jim brown treats his women -- as dumb , credulous , unassuming , subordinate subjects "
16714,"is a subzero version of monsters , inc. , without the latter 's imagination , visual charm or texture "
16715,tries to pump life into overworked elements from eastwood 's dirty harry period 
16716,a very old-school kind 
16717,'s something about mary and both american pie movies 
16718,"is depressing , ruthlessly pained and depraved , the movie equivalent of staring into an open wound . "
16719,irrelevant 
16720,"ignore the reputation , and ignore the film . "
16721,heard before 
16722,the sweetest thing is expressly for idiots who do n't care what kind of sewage they shovel into their mental gullets to simulate sustenance . 
16723,excruciatingly unfunny and 
16724,gets around to its real emotional business 
16725,"this sloppy , made-for-movie comedy special "
16726,is nothing less than a provocative piece of work 
16727,cuteness 
16728,very simply sets out to entertain and ends up delivering in good measure 
16729,the thornier aspects 
16730,the story 's scope and pageantry 
16731,throws away the goodwill the first half of his movie generates by orchestrating a finale that is impenetrable and dull . 
16732,of her life with the imagery in her paintings 
16733,( clooney 's ) debut can be accused of being a bit undisciplined 
16734,dog 
16735,find ourselves surprised at how much we care about the story 
16736,little atmosphere is generated by the shadowy lighting 
16737,like leafing through an album of photos accompanied by the sketchiest of captions . 
16738,bean drops the ball too many times ... hoping the nifty premise will create enough interest to make up for an unfocused screenplay . 
16739,"offbeat humor , amusing characters , and a happy ending "
16740,can actually feel good 
16741,'s also nice 
16742,"not a classic , "
16743,amusing study 
16744,that sends you out of the theater feeling 
16745,an artful yet depressing film that makes a melodramatic mountain out of the molehill of a missing bike . 
16746,final act 
16747,"serves as auto-critique , and its clumsiness as its own most damning censure . "
16748,is exactly how genteel and unsurprising the execution turns out to be 
16749,of a self-destructive man 
16750,is his best film yet ... 
16751,this is standard crime drama fare ... instantly forgettable and thoroughly dull . 
16752,a thoughtful and unflinching examination of an alternative lifestyle 
16753,remains a loosely tied series of vignettes which only prove that ` zany ' does n't necessarily mean ` funny . 
16754,come close to the level of intelligence and visual splendor that can be seen in other films 
16755,a worthwhile addition 
16756,a funny little film 
16757,will worm its way there 
16758,for a barf bag 
16759,long and unfocused 
16760,"mostly works because of the universal themes , earnest performances ... and excellent use of music by india 's popular gulzar and jagjit singh . "
16761,"the ethos of the chelsea hotel may shape hawke 's artistic aspirations , but he has n't yet coordinated his own dv poetry with the beat he hears in his soul "
16762,larger-than-life figure 
16763,"an extraordinary poignancy , "
16764,the occasional bursts of sharp writing 
16765,comes alive as its own fire-breathing entity in this picture 
16766,"it 's no surprise that as a director washington demands and receives excellent performances , from himself and from newcomer derek luke . "
16767,greatest date movies 
16768,"a boring , pretentious muddle "
16769,only seems to care about the bottom line 
16770,"'s sharply comic and surprisingly touching , so hold the gong "
16771,with a philosophical visual coming right 
16772,use a few good laughs 
16773,two academy award winning actresses ( and one academy award winning actor ) succumb to appearing in this junk that 's tv sitcom material at best 
16774,a documentary fails to live up to -- or offer any new insight into -- its chosen topic 
16775,"mcgrath has deftly trimmed dickens ' wonderfully sprawling soap opera , the better to focus on the hero 's odyssey from cowering poverty to courage and happiness . "
16776,held my interest 
16777,done cinematically 
16778,all the dramatic weight 
16779,lacks the skill or presence 
16780,fill the after-school slot 
16781,the jokes are telegraphed so far in advance 
16782,a sentimental mess that never 
16783,"recognize any of the signposts , as if discovering a way through to the bitter end "
16784,"of this sad , compulsive life "
16785,"an unremittingly ugly movie to look at , listen to , and think about "
16786,the hearts and minds 
16787,an attraction that crosses sexual identity 
16788,lies a plot cobbled together from largely flat and uncreative moments 
16789,the latest adam sandler assault and possibly the worst film 
16790,this is n't even a movie we can enjoy as mild escapism ; it is one in which fear and frustration are provoked to intolerable levels . 
16791,is little more than a mall movie designed to kill time . 
16792,no wrong 
16793,provides an accessible introduction as well as some intelligent observations on the success of bollywood in the western world 
16794,nation 
16795,"of law enforcement , and a visceral , nasty journey "
16796,foolish 
16797,imagine that even very small children will be impressed by this tired retread 
16798,", it could have been a thinking man 's monster movie "
16799,"the evocative imagery and gentle , lapping rhythms of this film are infectious -- "
16800,campanella 's competent direction and his excellent cast overcome the obstacles of a predictable outcome and a screenplay that glosses over rafael 's evolution . 
16801,elling builds gradually until you feel fully embraced by this gentle comedy . 
16802,is more in love with strangeness than excellence 
16803,", the characters make italian for beginners worth the journey "
16804,"well-meaning , beautifully produced film "
16805,great to look at 
16806,definitely tasty and sweet 
16807,exaggerated action 
16808,strolls 
16809,indigestion sets 
16810,ca n't quite conceal that there 's nothing resembling a spine here 
16811,( gulpilil ) is a commanding screen presence 
16812,stoops to cheap manipulation or corny conventions to do it 
16813,a sad aristocrat in tattered finery 
16814,as bad at it is cruel 
16815,"a remarkable movie with an unsatisfying ending , which is just the point . "
16816,was better 
16817,more disciplined grade-grubbers 
16818,inspiring and 
16819,the action here is unusually tame 
16820,"is without doubt an artist of uncompromising vision , but that vision is beginning to feel , if not morally bankrupt , at least terribly monotonous "
16821,radiates star-power potential in this remarkable and memorable film . 
16822,an ` a ' list cast and 
16823,of the recent hollywood trip tripe 
16824,wrapped up in the characters 
16825,kids-cute sentimentality 
16826,a dependable concept 
16827,is as consistently engaging as it is revealing 
16828,"the salton sea has moments of inspired humor , though every scrap is of the darkest variety . "
16829,it 's all bluster -- in the end it 's as sweet as greenfingers 
16830,the movie slides downhill as soon as macho action conventions assert themselves . 
16831,a fake street drama that keeps telling you 
16832,its impressive images of crematorium chimney fires and stacks of dead bodies 
16833,the shameless self-caricature 
16834,"an energetic , violent movie "
16835,"is far from disappointing , "
16836,a laugh between them 
16837,"so it 's not a brilliant piece of filmmaking , but it is a funny ( sometimes hilarious ) comedy with a deft sense of humor about itself , a playful spirit and a game cast . "
16838,undistinguished attempt to make a classic theater piece 
16839,a bad blend of an overripe episode of tv 's dawson 's creek and a recycled and dumbed-down version of love story 
16840,blasphemous and nonsensical 
16841,they ca n't go wrong . 
16842,"eating , sleeping and stress-reducing "
16843,muddy psychological thriller 
16844,"the bad sound , "
16845,translating complex characters from novels to the big screen is an impossible task but they are true to the essence of what it is to be ya-ya 
16846,disney 's cinderella proved that ' a dream is a wish your heart makes 
16847,the mark of a respectable summer blockbuster 
16848,of eager fans 
16849,", with really solid performances by ving rhames and wesley snipes . "
16850,'s equally distasteful to watch him sing the lyrics to `` tonight . 
16851,sleep or bewildered by the artsy and often pointless visuals 
16852,a pretentious and 
16853,us to remember that life 's ultimately a gamble and last orders are to be embraced 
16854,"a droll , bitchy frolic which pokes fun at the price of popularity and small-town pretension in the lone star state . "
16855,"she , janine and molly -- an all-woman dysfunctional family -- deserve one another "
16856,rage 
16857,seem tired 
16858,while the performances are often engaging 
16859,great performance 
16860,the best date movie of the year 
16861,to be both hugely entertaining and uplifting 
16862,"is smart , not cloying . "
16863,", at least he provides a strong itch to explore more . "
16864,"despite engaging offbeat touches , knockaround guys rarely seems interested in kicking around a raison d'etre that 's as fresh-faced as its young-guns cast . "
16865,a résumé loaded with credits like `` girl in bar # 3 
16866,of childhood innocence combined with indoctrinated prejudice 
16867,of both adventure and song 
16868,"the entire point of a shaggy dog story , of course , is that it goes nowhere , "
16869,"a thriller whose style , structure and rhythms are so integrated with the story "
16870,`` solaris '' is a shapeless inconsequential move relying on the viewer to do most of the work . 
16871,unlikable characters and a self-conscious sense 
16872,"in its chicken heart , crush goes to absurd lengths to duck the very issues it raises . "
16873,i had a serious urge to grab the old lady at the end of my aisle 's walker and toss it at the screen in frustration 
16874,we are undeniably touched . 
16875,works as pretty contagious fun . 
16876,perfected 
16877,"a fascinating , unnerving examination of the delusions "
16878,"what ensues are much blood-splattering , mass drug-induced bowel evacuations , and none-too-funny commentary on the cultural distinctions between americans and brits . "
16879,show us a good time 
16880,"the fun-loving libertine lost somewhere inside the conservative , handbag-clutching sarandon "
16881,a sweet-tempered comedy that forgoes 
16882,"directed , highly professional film that 's old-fashioned in all the best possible ways . "
16883,farewell-to-innocence movies 
16884,as assaults on america 's knee-jerk moral sanctimony 
16885,that even its target audience talked all the way through it 
16886,the narration helps little 
16887,does not work . 
16888,has at last decisively broken with her friends image in an independent film of satiric fire and emotional turmoil 
16889,the memorable character creations 
16890,"flat-out amusing , sometimes endearing and "
16891,gets the job done . 
16892,odds with the rest of the film 
16893,static 
16894,a lot of warmth 
16895,"'s the kind of under-inspired , overblown enterprise that gives hollywood sequels a bad name . "
16896,companion piece 
16897,of pointless mayhem 
